0.00.053.391 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.053.682 W srv  llama_server: -----------------
0.00.053.683 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.053.683 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.053.683 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.053.683 W srv  llama_server: -----------------
0.00.055.533 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--unsloth--Qwen3-4B-Instruct-2507-GGUF/snapshots/a06e946bb6b655725eafa393f4a9745d460374c9/Qwen3-4B-Instruct-2507-Q4_K_M.gguf'
0.00.213.906 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.593.337 I cmn          init: llama threadpool init, n_threads = 4
0.02.076.053 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.02.093.092 I srv  llama_server: model loaded
0.02.093.097 I srv  llama_server: listening on http://127.0.0.1:8082
0.04.056.728 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
169.03.065.083 I slot print_timing: id  0 | task 187847 | prompt eval time =     132.55 ms /    38 tokens (    3.49 ms per token,   286.69 tokens per second)
169.03.065.086 I slot print_timing: id  0 | task 187847 |        eval time =    1196.58 ms /    42 tokens (   29.18 ms per token,    34.26 tokens per second)
169.03.065.086 I slot print_timing: id  0 | task 187847 |       total time =    1329.13 ms /    80 tokens
169.03.065.086 I slot print_timing: id  0 | task 187847 |    graphs reused =     181379
169.03.065.197 I slot      release: id  0 | task 187847 | stop processing: n_tokens = 5788, truncated = 0
169.03.082.495 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.937 (> 0.100 thold), f_keep = 1.000
169.03.082.671 I slot launch_slot_: id  0 | task 187890 | processing task, is_child = 0
169.05.191.335 I slot print_timing: id  0 | task 187890 | prompt eval time =     895.94 ms /   392 tokens (    2.29 ms per token,   437.53 tokens per second)
169.05.191.337 I slot print_timing: id  0 | task 187890 |        eval time =    1212.72 ms /    42 tokens (   29.58 ms per token,    33.81 tokens per second)
169.05.191.338 I slot print_timing: id  0 | task 187890 |       total time =    2108.66 ms /   434 tokens
169.05.191.338 I slot print_timing: id  0 | task 187890 |    graphs reused =     181419
169.05.191.470 I slot      release: id  0 | task 187890 | stop processing: n_tokens = 6221, truncated = 0
169.05.207.858 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.941 (> 0.100 thold), f_keep = 1.000
169.05.208.034 I slot launch_slot_: id  0 | task 187933 | processing task, is_child = 0
169.07.414.597 I slot print_timing: id  0 | task 187933 | prompt eval time =     943.88 ms /   388 tokens (    2.43 ms per token,   411.07 tokens per second)
169.07.414.599 I slot print_timing: id  0 | task 187933 |        eval time =    1262.67 ms /    43 tokens (   30.06 ms per token,    33.26 tokens per second)
169.07.414.599 I slot print_timing: id  0 | task 187933 |       total time =    2206.56 ms /   431 tokens
169.07.414.600 I slot print_timing: id  0 | task 187933 |    graphs reused =     181460
169.07.414.714 I slot      release: id  0 | task 187933 | stop processing: n_tokens = 6651, truncated = 0
169.07.437.247 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.962 (> 0.100 thold), f_keep = 1.000
169.07.437.426 I slot launch_slot_: id  0 | task 187977 | processing task, is_child = 0
169.09.446.312 I slot print_timing: id  0 | task 187977 | prompt eval time =     683.45 ms /   266 tokens (    2.57 ms per token,   389.20 tokens per second)
169.09.446.314 I slot print_timing: id  0 | task 187977 |        eval time =    1325.43 ms /    43 tokens (   31.56 ms per token,    31.69 tokens per second)
169.09.446.315 I slot print_timing: id  0 | task 187977 |       total time =    2008.88 ms /   309 tokens
169.09.446.315 I slot print_timing: id  0 | task 187977 |    graphs reused =     181501
169.09.446.431 I slot      release: id  0 | task 187977 | stop processing: n_tokens = 6959, truncated = 0
169.09.464.424 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.931 (> 0.100 thold), f_keep = 1.000
169.09.464.622 I slot launch_slot_: id  0 | task 188021 | processing task, is_child = 0
169.13.830.846 I slot print_timing: id  0 | task 188021 | n_gen =    100, tg =  31.99 t/s, tg_3s =  32.31 t/s
169.16.833.781 I slot print_timing: id  0 | task 188021 | n_gen =    196, tg =  31.98 t/s, tg_3s =  31.97 t/s
169.19.852.425 I slot print_timing: id  0 | task 188021 | n_gen =    292, tg =  31.92 t/s, tg_3s =  31.80 t/s
169.21.357.470 I slot print_timing: id  0 | task 188021 | prompt eval time =    1271.68 ms /   516 tokens (    2.46 ms per token,   405.76 tokens per second)
169.21.357.473 I slot print_timing: id  0 | task 188021 |        eval time =   10621.17 ms /   339 tokens (   31.42 ms per token,    31.82 tokens per second)
169.21.357.474 I slot print_timing: id  0 | task 188021 |       total time =   11892.84 ms /   855 tokens
169.21.357.474 I slot print_timing: id  0 | task 188021 |    graphs reused =     181837
169.21.357.605 I slot      release: id  0 | task 188021 | stop processing: n_tokens = 7813, truncated = 0
169.23.188.178 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
169.23.188.358 I slot launch_slot_: id  0 | task 188361 | processing task, is_child = 0
169.26.492.761 I slot print_timing: id  0 | task 188361 | n_gen =    100, tg =  31.62 t/s, tg_3s =  31.94 t/s
169.29.498.030 I slot print_timing: id  0 | task 188361 | n_gen =    194, tg =  31.45 t/s, tg_3s =  31.28 t/s
169.32.500.848 I slot print_timing: id  0 | task 188361 | n_gen =    288, tg =  31.40 t/s, tg_3s =  31.30 t/s
169.33.752.085 I slot print_timing: id  0 | task 188361 | prompt eval time =     173.65 ms /    41 tokens (    4.24 ms per token,   236.11 tokens per second)
169.33.752.086 I slot print_timing: id  0 | task 188361 |        eval time =   10390.07 ms /   327 tokens (   31.87 ms per token,    31.38 tokens per second)
169.33.752.087 I slot print_timing: id  0 | task 188361 |       total time =   10563.72 ms /   368 tokens
169.33.752.087 I slot print_timing: id  0 | task 188361 |    graphs reused =     182161
169.33.752.219 I slot      release: id  0 | task 188361 | stop processing: n_tokens = 8180, truncated = 0
169.35.330.585 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
169.35.330.766 I slot launch_slot_: id  0 | task 188689 | processing task, is_child = 0
169.36.929.498 I slot print_timing: id  0 | task 188689 | prompt eval time =     157.88 ms /    34 tokens (    4.64 ms per token,   215.36 tokens per second)
169.36.929.500 I slot print_timing: id  0 | task 188689 |        eval time =    1440.85 ms /    46 tokens (   32.02 ms per token,    31.23 tokens per second)
169.36.929.500 I slot print_timing: id  0 | task 188689 |       total time =    1598.73 ms /    80 tokens
169.36.929.500 I slot print_timing: id  0 | task 188689 |    graphs reused =     182205
169.36.929.636 I slot      release: id  0 | task 188689 | stop processing: n_tokens = 8259, truncated = 0
169.39.537.795 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 0.587
169.39.537.975 I slot launch_slot_: id  0 | task 188736 | processing task, is_child = 0
169.40.248.087 I slot print_timing: id  0 | task 188736 | prompt eval time =     119.62 ms /    32 tokens (    3.74 ms per token,   267.51 tokens per second)
169.40.248.089 I slot print_timing: id  0 | task 188736 |        eval time =     590.48 ms /    22 tokens (   28.12 ms per token,    35.56 tokens per second)
169.40.248.089 I slot print_timing: id  0 | task 188736 |       total time =     710.10 ms /    54 tokens
169.40.248.089 I slot print_timing: id  0 | task 188736 |    graphs reused =     182225
169.40.248.187 I slot      release: id  0 | task 188736 | stop processing: n_tokens = 4898, truncated = 0
169.41.554.732 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
169.41.554.910 I slot launch_slot_: id  0 | task 188759 | processing task, is_child = 0
169.42.528.858 I slot print_timing: id  0 | task 188759 | prompt eval time =     125.53 ms /    40 tokens (    3.14 ms per token,   318.66 tokens per second)
169.42.528.860 I slot print_timing: id  0 | task 188759 |        eval time =     848.42 ms /    31 tokens (   28.28 ms per token,    35.36 tokens per second)
169.42.528.860 I slot print_timing: id  0 | task 188759 |       total time =     973.94 ms /    71 tokens
169.42.528.860 I slot print_timing: id  0 | task 188759 |    graphs reused =     182254
169.42.528.957 I slot      release: id  0 | task 188759 | stop processing: n_tokens = 4968, truncated = 0
169.42.548.442 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.933 (> 0.100 thold), f_keep = 1.000
169.42.548.625 I slot launch_slot_: id  0 | task 188791 | processing task, is_child = 0
169.45.543.963 I slot print_timing: id  0 | task 188791 | prompt eval time =     681.63 ms /   357 tokens (    1.91 ms per token,   523.74 tokens per second)
169.45.543.966 I slot print_timing: id  0 | task 188791 |        eval time =    2313.70 ms /    80 tokens (   29.29 ms per token,    34.14 tokens per second)
169.45.543.966 I slot print_timing: id  0 | task 188791 |       total time =    2995.33 ms /   437 tokens
169.45.543.966 I slot print_timing: id  0 | task 188791 |    graphs reused =     182331
169.45.548.980 I slot      release: id  0 | task 188791 | stop processing: n_tokens = 5404, truncated = 0
169.47.481.640 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 1.000
169.47.481.836 I slot launch_slot_: id  0 | task 188872 | processing task, is_child = 0
169.48.299.419 I slot print_timing: id  0 | task 188872 | prompt eval time =     153.58 ms /    55 tokens (    2.79 ms per token,   358.11 tokens per second)
169.48.299.421 I slot print_timing: id  0 | task 188872 |        eval time =     663.99 ms /    24 tokens (   28.87 ms per token,    34.64 tokens per second)
169.48.299.421 I slot print_timing: id  0 | task 188872 |       total time =     817.58 ms /    79 tokens
169.48.299.421 I slot print_timing: id  0 | task 188872 |    graphs reused =     182353
169.48.299.524 I slot      release: id  0 | task 188872 | stop processing: n_tokens = 5482, truncated = 0
169.48.315.223 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.950 (> 0.100 thold), f_keep = 1.000
169.48.315.404 I slot launch_slot_: id  0 | task 188897 | processing task, is_child = 0
169.49.666.008 I slot print_timing: id  0 | task 188897 | prompt eval time =     623.14 ms /   287 tokens (    2.17 ms per token,   460.57 tokens per second)
169.49.666.011 I slot print_timing: id  0 | task 188897 |        eval time =     727.45 ms /    26 tokens (   29.10 ms per token,    34.37 tokens per second)
169.49.666.012 I slot print_timing: id  0 | task 188897 |       total time =    1350.60 ms /   313 tokens
169.49.666.012 I slot print_timing: id  0 | task 188897 |    graphs reused =     182377
169.49.666.119 I slot      release: id  0 | task 188897 | stop processing: n_tokens = 5794, truncated = 0
169.49.682.595 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.947 (> 0.100 thold), f_keep = 1.000
169.49.682.771 I slot launch_slot_: id  0 | task 188924 | processing task, is_child = 0
169.51.132.817 I slot print_timing: id  0 | task 188924 | prompt eval time =     710.86 ms /   322 tokens (    2.21 ms per token,   452.97 tokens per second)
169.51.132.819 I slot print_timing: id  0 | task 188924 |        eval time =     739.18 ms /    26 tokens (   29.57 ms per token,    33.82 tokens per second)
169.51.132.819 I slot print_timing: id  0 | task 188924 |       total time =    1450.04 ms /   348 tokens
169.51.132.820 I slot print_timing: id  0 | task 188924 |    graphs reused =     182401
169.51.132.931 I slot      release: id  0 | task 188924 | stop processing: n_tokens = 6141, truncated = 0
169.51.149.727 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.950 (> 0.100 thold), f_keep = 1.000
169.51.149.903 I slot launch_slot_: id  0 | task 188951 | processing task, is_child = 0
169.54.883.793 I slot print_timing: id  0 | task 188951 | n_gen =    101, tg =  33.25 t/s, tg_3s =  33.58 t/s
169.57.887.594 I slot print_timing: id  0 | task 188951 | n_gen =    201, tg =  33.27 t/s, tg_3s =  33.29 t/s
170.00.906.003 I slot print_timing: id  0 | task 188951 | n_gen =    301, tg =  33.22 t/s, tg_3s =  33.13 t/s
170.01.569.922 I slot print_timing: id  0 | task 188951 | prompt eval time =     726.16 ms /   320 tokens (    2.27 ms per token,   440.67 tokens per second)
170.01.569.924 I slot print_timing: id  0 | task 188951 |        eval time =    9693.85 ms /   323 tokens (   30.11 ms per token,    33.22 tokens per second)
170.01.569.925 I slot print_timing: id  0 | task 188951 |       total time =   10420.01 ms /   643 tokens
170.01.569.925 I slot print_timing: id  0 | task 188951 |    graphs reused =     182721
170.01.570.038 I slot      release: id  0 | task 188951 | stop processing: n_tokens = 6783, truncated = 0
170.03.385.274 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
170.03.385.454 I slot launch_slot_: id  0 | task 189275 | processing task, is_child = 0
170.05.799.032 I slot print_timing: id  0 | task 189275 | prompt eval time =     160.41 ms /    41 tokens (    3.91 ms per token,   255.60 tokens per second)
170.05.799.034 I slot print_timing: id  0 | task 189275 |        eval time =    2253.17 ms /    75 tokens (   30.45 ms per token,    32.84 tokens per second)
170.05.799.034 I slot print_timing: id  0 | task 189275 |       total time =    2413.57 ms /   116 tokens
170.05.799.035 I slot print_timing: id  0 | task 189275 |    graphs reused =     182794
170.05.799.153 I slot      release: id  0 | task 189275 | stop processing: n_tokens = 6898, truncated = 0
170.06.416.083 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
170.06.416.266 I slot launch_slot_: id  0 | task 189351 | processing task, is_child = 0
170.07.210.283 I slot print_timing: id  0 | task 189351 | prompt eval time =     123.59 ms /    21 tokens (    5.89 ms per token,   169.91 tokens per second)
170.07.210.285 I slot print_timing: id  0 | task 189351 |        eval time =     670.42 ms /    23 tokens (   30.47 ms per token,    32.82 tokens per second)
170.07.210.285 I slot print_timing: id  0 | task 189351 |       total time =     794.01 ms /    44 tokens
170.07.210.285 I slot print_timing: id  0 | task 189351 |    graphs reused =     182815
170.07.210.396 I slot      release: id  0 | task 189351 | stop processing: n_tokens = 6941, truncated = 0
170.07.228.603 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.957 (> 0.100 thold), f_keep = 1.000
170.07.228.782 I slot launch_slot_: id  0 | task 189375 | processing task, is_child = 0
170.08.749.148 I slot print_timing: id  0 | task 189375 | prompt eval time =     780.13 ms /   312 tokens (    2.50 ms per token,   399.93 tokens per second)
170.08.749.151 I slot print_timing: id  0 | task 189375 |        eval time =     740.23 ms /    25 tokens (   30.84 ms per token,    32.42 tokens per second)
170.08.749.151 I slot print_timing: id  0 | task 189375 |       total time =    1520.36 ms /   337 tokens
170.08.749.151 I slot print_timing: id  0 | task 189375 |    graphs reused =     182838
170.08.749.279 I slot      release: id  0 | task 189375 | stop processing: n_tokens = 7277, truncated = 0
170.08.768.171 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.954 (> 0.100 thold), f_keep = 1.000
170.08.768.349 I slot launch_slot_: id  0 | task 189401 | processing task, is_child = 0
170.12.774.955 I slot print_timing: id  0 | task 189401 | n_gen =    100, tg =  31.73 t/s, tg_3s =  32.05 t/s
170.12.994.931 I slot print_timing: id  0 | task 189401 | prompt eval time =     886.09 ms /   348 tokens (    2.55 ms per token,   392.74 tokens per second)
170.12.994.932 I slot print_timing: id  0 | task 189401 |        eval time =    3340.49 ms /   107 tokens (   31.51 ms per token,    31.73 tokens per second)
